Company,Product,TypeName,CPU_Company,CPU_Frequency,RAM,Memory,GPU_Company,Weight,Price,Touchscreen,Ips,ppi,os
HP,116,Ultrabook,Intel,2.5,4,16,Intel,1.26,1559.0,0,0,154.54525809613182,Windows
HP,366,Notebook,Intel,2.5,4,26,Intel,2.31,1189.0,0,0,137.98683758583198,Windows
HP,365,Notebook,Intel,2.5,4,26,Intel,1.95,1060.0,0,0,137.98683758583198,Windows
Dell,576,Ultrabook,Intel,2.5,8,16,Intel,1.29,1624.0,1,0,340.26190974390255,Windows
HP,371,Notebook,Intel,2.5,8,16,Nvidia,2.63,1080.0,0,0,156.9531814888059,Windows
HP,362,Notebook,Intel,2.5,4,16,Intel,1.64,973.0,0,0,137.98683758583198,Windows
Acer,58,Notebook,AMD,3.0,6,10,AMD,2.1,409.0,0,0,123.83434142318255,Windows
MSI,163,Gaming,Intel,2.8,8,5,Nvidia,2.7,1191.8,0,0,156.9531814888059,Windows
HP,372,Notebook,Intel,2.3,8,16,Intel,1.95,1195.0,0,0,193.94928855402446,Windows
HP,112,Notebook,Intel,2.5,8,16,Intel,1.84,1228.99,0,0,174.05705383053478,Windows
HP,110,Ultrabook,Intel,2.5,8,16,Intel,1.26,1349.0,0,0,217.2232031805074,Windows
HP,363,Notebook,Intel,2.5,4,26,Intel,2.04,742.0,0,0,123.83434142318255,Windows
Toshiba,448,Ultrabook,Intel,2.6,8,16,Intel,1.47,1725.0,0,1,193.94928855402446,Windows
Dell,288,Notebook,Intel,2.4,8,16,Intel,2.09,1062.95,0,0,174.05705383053478,Windows
HP,362,Notebook,Intel,2.5,8,16,Intel,1.64,1010.51,0,0,193.94928855402446,Windows
Lenovo,581,2 in 1 Convertible,Intel,2.5,4,16,Intel,1.8,847.0,1,1,174.05705383053478,Windows
Vero,515,Notebook,Intel,1.44,2,23,Intel,1.45,210.8,0,0,137.98683758583198,Windows
Toshiba,439,Notebook,Intel,2.5,16,16,Nvidia,2.4,1425.0,0,1,174.05705383053478,Windows
Lenovo,478,Notebook,Intel,2.3,8,16,Intel,2.3,1049.6,0,0,174.05705383053478,Windows
HP,111,Notebook,Intel,2.3,4,26,Intel,1.54,1000.0,0,0,193.94928855402446,Windows
HP,112,Notebook,Intel,2.4,8,21,Intel,1.84,2103.34,0,0,174.05705383053478,Windows
HP,109,Notebook,Intel,2.3,8,16,Intel,1.43,1469.0,0,0,193.94928855402446,Windows
MSI,185,Gaming,Intel,2.7,16,18,Nvidia,3.78,1545.64,0,1,156.9531814888059,Windows
Lenovo,226,Gaming,Intel,2.6,16,5,Nvidia,4.6,2289.99,0,1,156.9531814888059,Windows
Asus,94,Netbook,Intel,1.6,4,7,Intel,1.2,287.9,0,0,166.53583846565928,Others/No OS/Linux
Lenovo,472,Notebook,Intel,2.6,16,16,Intel,1.1,2620.0,0,1,258.59905140536597,Windows
HP,308,Notebook,Intel,2.7,8,10,Nvidia,1.91,979.0,0,1,174.05705383053478,Windows
Dell,249,2 in 1 Convertible,Intel,2.7,8,16,Intel,2.3,1094.0,1,1,174.05705383053478,Windows
HP,363,Notebook,Intel,2.5,4,16,Intel,2.04,979.0,0,0,123.83434142318255,Windows
Dell,576,Ultrabook,Intel,2.7,16,12,Intel,1.2,2254.0,1,0,340.26190974390255,Windows
HP,366,Notebook,Intel,2.3,4,26,Intel,2.31,705.15,0,0,123.83434142318255,Windows
HP,49,Notebook,Intel,2.5,4,26,Intel,1.96,499.0,0,0,123.83434142318255,Others/No OS/Linux
Acer,73,Notebook,AMD,2.2,8,10,AMD,2.4,449.0,0,0,123.83434142318255,Windows
Dell,253,2 in 1 Convertible,Intel,2.7,12,16,Intel,1.6,1299.0,1,1,204.15714584634154,Windows
MSI,183,Gaming,Intel,2.6,16,18,Nvidia,2.94,1819.0,0,0,174.05705383053478,Windows
HP,363,Notebook,Intel,2.7,8,16,Intel,2.04,1070.0,0,0,174.05705383053478,Windows
Asus,388,Gaming,Intel,2.6,16,10,Nvidia,4.0,998.0,0,1,156.9531814888059,Others/No OS/Linux
Dell,239,Notebook,Intel,2.5,4,10,Intel,2.25,559.0,0,0,174.05705383053478,Windows
Dell,245,Notebook,Intel,2.7,16,22,AMD,2.32,989.99,0,0,174.05705383053478,Windows
MSI,176,Gaming,Intel,2.6,16,18,Nvidia,1.8,1929.0,0,0,174.05705383053478,Windows
Dell,576,Ultrabook,Intel,2.7,8,16,Intel,1.29,1458.0,0,0,204.15714584634154,Windows
Asus,380,Gaming,Intel,2.7,64,12,Nvidia,3.58,3975.0,0,1,156.9531814888059,Windows
Dell,241,2 in 1 Convertible,Intel,2.5,8,16,Intel,1.62,798.01,1,0,204.15714584634154,Windows
Dell,55,Gaming,Intel,2.6,16,18,Nvidia,3.21,1329.0,0,0,348.11410766106957,Windows
Apple,298,Ultrabook,Intel,1.1,8,15,Intel,0.92,1300.0,0,1,271.5290039756342,Mac
Dell,276,Notebook,Intel,2.3,4,26,Intel,2.06,481.98,0,0,123.83434142318255,Windows
HP,366,Notebook,Intel,2.3,4,26,Intel,2.31,1199.0,0,0,123.83434142318255,Windows
HP,110,Ultrabook,Intel,2.3,8,16,Intel,1.26,1199.0,0,0,217.2232031805074,Windows
HP,361,Notebook,Intel,2.7,8,16,Intel,1.49,1090.0,0,0,204.15714584634154,Windows
Lenovo,474,Ultrabook,Intel,2.5,8,16,Intel,1.3,1713.49,1,1,217.2232031805074,Windows
Lenovo,201,Notebook,Intel,2.3,8,0,AMD,3.0,659.0,0,0,130.79431790733827,Windows
Lenovo,235,Notebook,Intel,2.3,4,10,Nvidia,2.3,977.0,0,1,174.05705383053478,Windows
MSI,186,Gaming,Intel,2.8,16,18,Nvidia,3.78,2499.0,0,0,156.9531814888059,Windows
Lenovo,513,Notebook,Intel,2.3,4,26,Intel,2.1,540.0,0,0,123.83434142318255,Windows
HP,373,Notebook,Intel,2.3,4,26,Intel,2.31,940.0,0,0,174.05705383053478,Windows
Lenovo,589,Ultrabook,Intel,1.2,8,29,Intel,0.99,1399.0,1,1,289.63093757400986,Windows
Lenovo,226,Gaming,Intel,2.7,32,30,Nvidia,4.6,3240.0,0,1,156.9531814888059,Windows
Lenovo,592,2 in 1 Convertible,Intel,1.44,4,35,Intel,0.69,646.27,1,1,268.8405979956775,Windows
HP,421,Ultrabook,Intel,2.7,16,29,Intel,1.3,2049.0,0,1,408.31429169268307,Windows
Dell,547,Notebook,Intel,2.5,8,16,Intel,2.18,750.0,0,0,174.05705383053478,Windows
HP,111,Notebook,Intel,2.3,4,26,Intel,1.54,1030.99,0,0,193.94928855402446,Windows
HP,594,Workstation,Intel,2.5,8,16,AMD,1.9,1495.0,0,0,174.05705383053478,Windows
Lenovo,465,Notebook,Intel,2.3,8,9,Intel,1.7,1199.0,0,0,193.94928855402446,Windows
HP,90,Notebook,Intel,1.5,4,23,Intel,1.29,615.0,0,0,340.26190974390255,Others/No OS/Linux
Acer,73,Notebook,AMD,2.2,4,26,AMD,2.4,387.0,0,0,123.83434142318255,Windows
Dell,238,Notebook,Intel,1.6,4,26,Intel,2.2,393.49,0,0,123.83434142318255,Others/No OS/Linux
HP,50,Notebook,Intel,2.0,4,10,Intel,1.86,345.99,0,0,123.83434142318255,Others/No OS/Linux
Asus,400,Gaming,Intel,2.8,8,18,Nvidia,2.7,1599.0,0,1,156.9531814888059,Windows
Dell,242,Ultrabook,Intel,1.6,4,16,AMD,1.4,818.35,0,1,204.15714584634154,Windows
HP,116,Netbook,Intel,2.3,4,4,Intel,2.4,1599.0,0,0,154.54525809613182,Windows
Acer,77,Notebook,Intel,2.5,8,18,Nvidia,2.4,799.0,0,0,174.05705383053478,Windows
Dell,245,Notebook,Intel,2.5,8,10,AMD,2.36,638.8,0,0,174.05705383053478,Windows
MSI,179,Gaming,Intel,2.6,8,16,Nvidia,2.6,1599.0,0,0,156.9531814888059,Windows
HP,49,Notebook,Intel,1.6,4,10,Intel,1.96,500.0,0,0,123.83434142318255,Windows
Asus,147,Gaming,Intel,2.6,16,5,Nvidia,4.3,2299.0,0,1,156.9531814888059,Windows
Dell,286,Ultrabook,Intel,2.3,4,26,Intel,1.5,1135.15,0,0,154.54525809613182,Windows
Dell,286,Ultrabook,Intel,2.3,4,4,Intel,1.5,1166.97,0,0,154.54525809613182,Windows
Acer,92,Notebook,Intel,1.5,4,8,Intel,2.2,209.0,0,0,123.83434142318255,Others/No OS/Linux
HP,595,Workstation,Intel,2.6,8,10,AMD,3.0,2899.0,0,1,156.9531814888059,Windows
Lenovo,291,Gaming,Intel,2.8,16,29,Nvidia,2.4,1199.0,0,0,174.05705383053478,Windows
Dell,286,Ultrabook,Intel,2.3,8,16,Intel,1.5,1413.1,0,0,154.54525809613182,Windows
MSI,151,Gaming,Intel,2.6,8,5,Nvidia,2.9,1511.19,0,0,156.9531814888059,Windows
Lenovo,581,2 in 1 Convertible,Intel,2.3,4,16,Intel,2.1,867.0,1,1,174.05705383053478,Windows
HP,34,Notebook,AMD,2.5,4,10,AMD,2.1,398.0,0,0,174.05705383053478,Windows
Asus,395,Gaming,Intel,2.6,16,5,Nvidia,2.59,1339.0,0,1,174.05705383053478,Windows
HP,108,Notebook,Intel,1.1,8,16,Intel,1.16,1699.0,1,0,340.26190974390255,Windows
Dell,546,Notebook,Intel,2.3,4,26,AMD,2.24,769.15,0,0,123.83434142318255,Windows
Lenovo,507,Notebook,Intel,2.0,4,4,Intel,2.1,429.0,0,0,123.83434142318255,Windows
HP,419,Ultrabook,Intel,2.5,8,29,Intel,1.16,1969.0,0,0,204.15714584634154,Windows
Lenovo,592,2 in 1 Convertible,Intel,1.44,4,35,Intel,0.69,549.0,1,1,268.8405979956775,Others/No OS/Linux
Dell,576,Ultrabook,Intel,2.4,8,16,Intel,1.23,1379.0,0,0,204.15714584634154,Windows
Lenovo,226,Gaming,Intel,2.7,16,17,Nvidia,4.6,2749.99,0,1,156.9531814888059,Windows
Razer,86,Ultrabook,Intel,2.5,8,16,Intel,1.25,1029.0,1,0,434.4464063610148,Windows
Toshiba,335,Ultrabook,Intel,2.7,16,29,Intel,1.05,2226.0,0,0,204.15714584634154,Windows
Asus,403,Gaming,Intel,2.6,8,5,Nvidia,3.52,1312.49,0,0,156.9531814888059,Windows
Vero,514,Notebook,Intel,1.44,4,23,Intel,1.35,196.0,0,0,204.15714584634154,Windows
HP,419,Notebook,Intel,2.3,8,16,Intel,1.16,1690.0,0,0,204.15714584634154,Windows
HP,109,Notebook,Intel,2.3,8,16,Intel,1.43,1513.0,0,0,193.94928855402446,Windows
Dell,288,Notebook,Intel,2.3,4,26,Intel,2.09,523.63,0,0,123.83434142318255,Others/No OS/Linux
Asus,538,Notebook,Intel,2.4,4,10,Intel,2.0,435.0,0,0,123.83434142318255,Windows
Lenovo,474,2 in 1 Convertible,Intel,2.5,8,16,Intel,1.8,1669.0,1,1,193.94928855402446,Windows
Lenovo,592,2 in 1 Convertible,Intel,1.44,4,35,Intel,0.69,479.0,1,1,268.8405979956775,Windows
HP,110,Ultrabook,Intel,2.4,8,16,Intel,1.26,1895.0,0,0,154.54525809613182,Windows
Lenovo,291,Gaming,Intel,2.5,8,5,Nvidia,2.4,989.0,0,1,174.05705383053478,Others/No OS/Linux
HP,311,Gaming,Intel,2.3,8,5,Nvidia,3.35,1129.0,0,1,156.9531814888059,Windows
HP,27,Notebook,Intel,2.7,8,22,Intel,2.04,629.0,0,0,123.83434142318255,Windows
Lenovo,461,2 in 1 Convertible,Intel,2.6,8,29,Nvidia,1.8,2050.38,1,1,193.94928855402446,Windows
Asus,267,Notebook,Intel,1.1,4,23,Intel,1.5,278.0,0,0,137.98683758583198,Windows
HP,50,Ultrabook,Intel,2.7,8,16,Intel,1.84,752.0,0,0,174.05705383053478,Windows
Acer,71,Notebook,Intel,2.5,4,10,Nvidia,2.23,616.0,0,0,174.05705383053478,Windows
Lenovo,216,Notebook,Intel,2.5,16,1,AMD,2.5,1099.0,0,0,174.05705383053478,Windows
HP,595,Workstation,Intel,2.6,8,16,Nvidia,3.0,3949.4,0,1,156.9531814888059,Windows
Dell,245,Notebook,Intel,2.5,8,10,AMD,2.5,784.0,0,0,123.83434142318255,Windows
MSI,185,Gaming,Intel,2.7,16,18,Nvidia,3.78,2399.0,0,0,156.9531814888059,Windows
HP,112,Ultrabook,Intel,2.5,8,16,Intel,1.88,2171.72,0,0,174.05705383053478,Windows
Lenovo,472,2 in 1 Convertible,Intel,2.6,16,29,Intel,2.8,2440.0,1,1,258.59905140536597,Windows
MSI,166,Gaming,Intel,2.8,8,5,Nvidia,2.4,1142.8,0,0,174.05705383053478,Windows
HP,419,2 in 1 Convertible,Intel,2.4,8,16,Intel,1.48,1629.0,1,0,204.15714584634154,Windows
HP,593,Workstation,Intel,2.6,8,16,Nvidia,2.59,2229.0,0,1,174.05705383053478,Windows
HP,419,2 in 1 Convertible,Intel,2.6,8,16,Intel,1.48,1799.0,1,0,272.209527795122,Windows
HP,596,Workstation,Intel,2.6,8,16,Nvidia,2.0,1899.0,0,0,174.05705383053478,Windows
HP,110,Ultrabook,Intel,2.5,8,16,Intel,1.26,2296.95,0,0,217.2232031805074,Windows
Dell,551,Notebook,Intel,2.7,8,16,Nvidia,2.18,1009.9,0,0,174.05705383053478,Windows
HP,112,Notebook,Intel,2.3,8,16,Intel,1.88,1579.0,0,0,174.05705383053478,Windows
Lenovo,472,2 in 1 Convertible,Intel,2.5,8,16,Intel,1.27,2339.0,1,1,258.59905140536597,Windows
Lenovo,508,Notebook,Intel,2.0,4,10,Intel,1.9,339.0,0,0,123.83434142318255,Others/No OS/Linux
HP,4,Notebook,AMD,1.8,4,26,AMD,1.86,297.0,0,0,123.83434142318255,Windows
Lenovo,82,Notebook,Intel,2.3,8,10,AMD,2.32,599.0,0,0,174.05705383053478,Others/No OS/Linux
Dell,256,Gaming,Intel,2.8,8,10,Nvidia,2.62,1199.0,0,0,174.05705383053478,Windows
Dell,577,Notebook,Intel,2.3,8,16,Nvidia,2.04,2250.68,1,1,348.11410766106957,Windows
HP,30,Notebook,AMD,2.5,4,16,AMD,1.91,478.89,0,0,174.05705383053478,Windows
MSI,170,Gaming,Intel,2.8,16,18,Nvidia,2.7,1492.8,0,0,156.9531814888059,Windows
Lenovo,466,Ultrabook,Intel,2.6,12,29,Intel,1.4,2299.0,0,0,193.94928855402446,Windows
Lenovo,81,Notebook,Intel,2.3,8,1,AMD,2.5,788.49,0,0,174.05705383053478,Windows
HP,419,2 in 1 Convertible,Intel,2.6,8,29,Intel,1.48,2041.0,1,0,272.209527795122,Windows
Lenovo,465,Ultrabook,Intel,2.6,8,16,Intel,1.7,1499.0,0,0,193.94928855402446,Windows
MSI,173,Gaming,Intel,2.6,16,18,Nvidia,1.7,1769.0,0,0,193.94928855402446,Windows
HP,327,Gaming,Intel,2.8,8,10,Nvidia,2.62,899.0,0,1,174.05705383053478,Windows
Lenovo,204,Notebook,Intel,2.0,8,10,Intel,2.2,459.0,0,0,123.83434142318255,Windows
HP,48,Notebook,Intel,2.3,4,26,Intel,2.1,476.99,0,0,123.83434142318255,Others/No OS/Linux
Dell,256,Gaming,Intel,2.8,8,5,Nvidia,2.62,1498.0,0,0,348.11410766106957,Windows
Lenovo,471,Notebook,Intel,2.5,8,16,Intel,1.95,1390.0,0,1,174.05705383053478,Windows
Lenovo,52,Notebook,Intel,2.0,4,10,Nvidia,2.2,468.0,0,0,174.05705383053478,Windows
HP,426,Notebook,Intel,1.6,2,23,Intel,1.44,249.0,0,0,137.98683758583198,Windows
MSI,322,Gaming,Intel,2.7,8,10,Nvidia,2.2,839.0,0,1,174.05705383053478,Windows
HP,49,Notebook,Intel,2.5,8,16,Intel,1.96,679.0,0,0,174.05705383053478,Windows
HP,363,Notebook,Intel,1.8,16,29,Intel,2.1,1159.0,0,0,174.05705383053478,Windows
Asus,567,Notebook,Intel,1.6,4,26,Intel,2.2,369.0,0,0,123.83434142318255,Windows
Lenovo,512,Notebook,Intel,2.3,4,26,Intel,2.1,398.0,0,0,123.83434142318255,Others/No OS/Linux
Lenovo,217,Notebook,Intel,2.7,8,10,Nvidia,2.2,709.0,0,0,174.05705383053478,Others/No OS/Linux
Asus,499,Notebook,Intel,2.4,4,16,Intel,2.0,769.0,0,0,193.94928855402446,Windows
Lenovo,83,Notebook,Intel,2.5,4,1,Intel,2.32,825.0,0,0,174.05705383053478,Windows
Lenovo,225,Gaming,Intel,2.6,16,29,Nvidia,3.31,1305.0,0,1,174.05705383053478,Windows
MSI,175,Gaming,Intel,2.6,16,5,Nvidia,1.91,2153.37,0,0,174.05705383053478,Windows
HP,363,Notebook,Intel,2.3,4,26,Intel,2.07,650.0,0,0,123.83434142318255,Windows
Lenovo,472,2 in 1 Convertible,Intel,2.3,8,16,Intel,1.36,1637.0,1,1,258.59905140536597,Windows
Lenovo,203,Ultrabook,Intel,2.7,6,16,Nvidia,1.54,831.0,0,0,174.05705383053478,Windows
Dell,551,Notebook,Intel,2.7,8,16,Nvidia,1.98,895.01,0,0,174.05705383053478,Others/No OS/Linux
Acer,58,Notebook,Intel,2.0,4,26,Intel,2.1,333.0,0,0,123.83434142318255,Windows
HP,325,Notebook,Intel,2.6,6,10,Nvidia,2.18,799.0,0,1,174.05705383053478,Windows
Asus,396,Gaming,Intel,2.6,8,18,Nvidia,2.591,909.0,0,1,174.05705383053478,Windows
Dell,249,2 in 1 Convertible,Intel,2.7,16,29,Intel,2.09,1179.0,1,0,174.05705383053478,Windows
Acer,71,Notebook,Intel,2.5,4,16,Nvidia,2.23,691.0,0,0,174.05705383053478,Windows
Dell,576,Ultrabook,Intel,2.4,8,16,Intel,1.23,1099.0,1,0,340.26190974390255,Others/No OS/Linux
Acer,356,Gaming,Intel,2.8,16,18,Nvidia,4.2,2599.0,0,1,156.9531814888059,Windows
Lenovo,291,Gaming,Intel,2.5,8,10,Nvidia,2.4,819.0,0,1,174.05705383053478,Windows
HP,50,Notebook,Intel,2.5,4,26,Intel,1.86,485.0,0,0,123.83434142318255,Windows
Apple,298,Ultrabook,Intel,1.1,8,15,Intel,0.92,1163.0,0,1,271.5290039756342,Mac
Dell,253,2 in 1 Convertible,Intel,2.5,8,16,Intel,1.6,1199.0,1,1,204.15714584634154,Windows
HP,328,Notebook,Intel,2.8,12,5,Nvidia,2.21,1327.0,0,1,174.05705383053478,Windows
Lenovo,509,Notebook,Intel,2.0,4,10,AMD,1.9,368.0,0,0,123.83434142318255,Others/No OS/Linux
Asus,392,Gaming,Intel,2.6,16,31,Nvidia,4.3,2150.0,0,1,156.9531814888059,Windows
Acer,58,Notebook,Intel,2.0,4,10,Intel,2.1,272.0,0,0,123.83434142318255,Others/No OS/Linux
MSI,180,Gaming,Intel,2.8,16,18,Nvidia,2.43,2048.9,0,0,156.9531814888059,Windows
Dell,245,Notebook,Intel,2.0,4,4,AMD,2.3,499.0,0,0,123.83434142318255,Windows
Lenovo,204,Notebook,Intel,2.5,8,26,Nvidia,2.2,629.0,0,0,123.83434142318255,Others/No OS/Linux
Dell,250,2 in 1 Convertible,Intel,1.8,16,29,Intel,2.0,1285.0,1,0,174.05705383053478,Windows
Dell,576,Ultrabook,Intel,2.7,16,29,Intel,1.2,2680.0,1,0,340.26190974390255,Windows
Asus,131,Gaming,Intel,2.6,8,10,Nvidia,2.2,1169.0,0,0,174.05705383053478,Windows
Dell,245,Notebook,Intel,2.5,8,16,AMD,2.36,889.0,0,0,174.05705383053478,Windows
HP,25,Notebook,Intel,2.5,8,16,Intel,1.91,579.0,0,0,123.83434142318255,Windows
Lenovo,207,Notebook,AMD,2.2,4,26,AMD,2.2,299.0,0,0,123.83434142318255,Windows
Acer,72,Notebook,Intel,2.0,8,10,Nvidia,3.3,629.0,0,0,130.79431790733827,Windows
Asus,408,Gaming,Intel,2.8,16,18,Nvidia,2.2,2449.0,0,0,174.05705383053478,Windows
Apple,298,Ultrabook,Intel,1.2,8,28,Intel,0.92,1279.0,0,1,271.5290039756342,Mac
Asus,130,Notebook,Intel,2.8,16,5,Nvidia,2.2,1749.0,0,0,174.05705383053478,Windows
MSI,182,Gaming,Intel,2.6,16,18,Nvidia,2.43,1948.99,0,1,156.9531814888059,Windows
Dell,259,2 in 1 Convertible,Intel,2.5,8,16,Intel,2.191,999.0,1,1,174.05705383053478,Windows
Asus,385,Gaming,Intel,2.8,16,18,Nvidia,2.9,1949.0,0,0,156.9531814888059,Windows
Acer,87,Netbook,Intel,1.5,2,25,Intel,1.3,174.0,0,0,166.53583846565928,Others/No OS/Linux
Acer,105,Notebook,Intel,2.0,4,10,Nvidia,3.3,598.0,0,0,130.79431790733827,Windows
Lenovo,212,Notebook,Intel,2.5,8,10,Intel,2.8,539.0,0,0,130.79431790733827,Others/No OS/Linux
Lenovo,225,Gaming,Intel,2.6,8,5,Nvidia,2.6,1272.0,0,1,174.05705383053478,Windows
Acer,410,2 in 1 Convertible,Intel,1.3,8,16,Intel,1.2,1149.0,1,1,193.94928855402446,Windows
Lenovo,489,Notebook,Intel,2.6,8,16,Intel,2.3,1529.0,0,1,174.05705383053478,Windows
MSI,169,Gaming,Intel,2.6,8,5,Nvidia,2.2,1476.11,0,0,174.05705383053478,Windows
HP,33,Notebook,AMD,2.7,6,10,AMD,2.1,529.0,0,0,174.05705383053478,Windows
Dell,289,Ultrabook,Intel,2.4,8,16,Intel,1.26,1713.37,1,0,217.2232031805074,Windows
Dell,249,2 in 1 Convertible,Intel,2.4,4,26,Intel,2.08,509.0,1,0,181.01933598375618,Windows
Asus,553,Notebook,Intel,1.6,4,10,Intel,2.65,309.0,0,0,123.83434142318255,Windows
Dell,576,Ultrabook,Intel,2.7,8,16,Intel,1.29,1477.0,1,0,340.26190974390255,Windows
Dell,547,Notebook,Intel,2.5,4,10,Intel,2.18,521.86,0,0,123.83434142318255,Others/No OS/Linux
Lenovo,225,Gaming,Intel,2.6,16,5,Nvidia,2.6,1029.0,1,1,174.05705383053478,Windows
MSI,161,Gaming,Intel,2.8,8,5,Nvidia,2.2,1149.0,0,0,174.05705383053478,Windows
Lenovo,474,Netbook,Intel,2.5,16,29,Intel,1.3,1650.0,1,1,217.2232031805074,Windows
Razer,85,Gaming,Intel,2.8,16,12,Nvidia,1.95,3499.0,0,0,193.94928855402446,Windows
Dell,239,Notebook,Intel,2.4,8,10,Intel,2.3,469.01,1,0,123.83434142318255,Windows
MSI,154,Gaming,Intel,2.8,16,18,Nvidia,2.7,1598.0,0,0,156.9531814888059,Windows
Apple,299,Ultrabook,Intel,1.6,4,15,Intel,1.08,959.0,0,0,166.53583846565928,Mac
HP,23,Notebook,Intel,2.0,4,10,Intel,2.1,478.0,0,0,174.05705383053478,Windows
HP,111,Ultrabook,Intel,2.5,8,16,Intel,1.54,2198.19,0,0,258.59905140536597,Windows
Dell,546,Notebook,Intel,2.3,4,26,Intel,2.24,737.0,0,0,123.83434142318255,Windows
MSI,158,Gaming,Intel,2.6,8,5,Nvidia,2.3,1169.0,0,0,174.05705383053478,Windows
Lenovo,453,Notebook,Intel,2.7,16,29,Intel,1.4,1499.0,0,1,204.15714584634154,Windows
Lenovo,206,Notebook,AMD,3.6,6,16,AMD,2.2,597.57,0,0,174.05705383053478,Windows
Asus,604,Ultrabook,Intel,2.5,8,16,Intel,1.45,1280.0,0,0,204.15714584634154,Windows
Acer,76,Notebook,Intel,2.0,4,26,Intel,2.4,361.8,0,0,123.83434142318255,Others/No OS/Linux
Dell,261,2 in 1 Convertible,Intel,2.7,16,29,Nvidia,2.77,1799.0,1,0,156.9531814888059,Windows
HP,111,Notebook,Intel,2.3,4,16,Intel,1.54,1099.99,0,0,193.94928855402446,Windows
Asus,398,Gaming,Intel,2.8,16,18,Nvidia,2.5,1600.0,0,1,174.05705383053478,Windows
Dell,279,Notebook,Intel,2.5,4,26,Intel,1.6,875.0,0,0,137.98683758583198,Windows
Asus,394,Gaming,Intel,2.6,16,18,Nvidia,2.34,2325.0,0,1,174.05705383053478,Windows
Lenovo,532,Notebook,Intel,2.5,8,16,Intel,2.3,573.0,0,1,174.05705383053478,Others/No OS/Linux
Dell,576,2 in 1 Convertible,Intel,1.2,8,16,Intel,1.24,1813.0,1,0,340.26190974390255,Windows
Dell,238,Notebook,Intel,1.6,4,26,Intel,2.2,324.0,0,0,123.83434142318255,Others/No OS/Linux
HP,51,Notebook,AMD,2.5,4,26,AMD,1.86,399.0,0,0,123.83434142318255,Windows
Lenovo,204,Notebook,Intel,2.3,6,4,Nvidia,2.4,569.0,0,0,174.05705383053478,Windows
Lenovo,458,Notebook,Intel,2.3,8,16,Intel,1.9,1072.0,0,1,193.94928855402446,Windows
Dell,238,Notebook,Intel,1.6,4,26,Intel,2.2,443.99,0,0,123.83434142318255,Windows
Asus,558,Notebook,Intel,1.1,4,10,Intel,2.0,339.0,0,0,123.83434142318255,Windows
Asus,391,Gaming,Intel,2.6,16,5,Nvidia,4.0,1900.0,0,1,156.9531814888059,Windows
Dell,547,Notebook,Intel,2.0,4,26,Intel,2.29,490.0,0,0,123.83434142318255,Windows
Lenovo,84,Notebook,Intel,2.5,8,1,AMD,2.32,895.0,0,0,174.05705383053478,Windows
MSI,148,Gaming,Intel,2.6,8,5,Nvidia,2.4,1229.0,0,0,174.05705383053478,Windows
Lenovo,579,2 in 1 Convertible,Intel,2.3,4,4,Intel,1.8,833.01,1,0,193.94928855402446,Windows
Asus,602,Ultrabook,Intel,0.9,8,29,Intel,1.2,729.0,0,1,204.15714584634154,Windows
Dell,239,Notebook,Intel,2.4,6,10,Intel,2.3,459.0,0,0,123.83434142318255,Windows
Acer,74,Notebook,Intel,1.6,4,26,Intel,2.4,289.0,0,0,123.83434142318255,Others/No OS/Linux
Dell,238,Notebook,Intel,1.6,2,26,Intel,2.2,379.0,0,0,123.83434142318255,Windows
Lenovo,225,Notebook,Intel,2.6,8,10,Nvidia,2.6,899.0,0,1,174.05705383053478,Windows
HP,324,Notebook,AMD,2.9,6,1,AMD,2.04,549.99,0,0,174.05705383053478,Windows
Dell,239,Notebook,Intel,2.7,8,10,AMD,2.3,805.99,0,0,123.83434142318255,Others/No OS/Linux
HP,425,Netbook,Intel,1.6,2,23,Intel,1.17,209.0,0,0,166.53583846565928,Windows
Asus,571,Notebook,Intel,2.5,4,26,Nvidia,2.2,720.32,0,0,123.83434142318255,Windows
Lenovo,580,2 in 1 Convertible,Intel,2.5,4,4,Intel,1.8,638.0,1,1,193.94928855402446,Windows
Lenovo,588,2 in 1 Convertible,Intel,2.5,16,29,Intel,1.3,1499.0,1,1,340.26190974390255,Windows
Lenovo,196,Notebook,Intel,1.6,2,35,Intel,1.5,229.0,0,0,137.98683758583198,Windows
HP,2,Notebook,Intel,2.5,6,10,AMD,2.19,764.0,0,0,123.83434142318255,Windows
Asus,568,Notebook,Intel,1.6,4,26,Intel,2.2,369.0,0,0,123.83434142318255,Windows
